word_index	level	word	pinyin	pinyin_numbered	pinyin_cc-cedict	part_of_speech
7175	7-9	晃	huàng	huang4	huang4	动
7176	7-9	晃荡	huàngdang	huang4 dang5	huang4 dang5	动
7177	7-9	辉煌	huīhuáng	hui1 huang2	hui1 huang2	形
7178	7-9	挥霍	huīhuò	hui1 huo4	hui1 huo4	动
7179	7-9	挥舞	huīwǔ	hui1 wu3	hui1 wu3	动
7180	7-9	回避	huíbì	hui2 bi4	hui2 bi4	动
7181	7-9	回归	huíguī	hui2 gui1	hui2 gui1	动
7182	7-9	回合	huíhé	hui2 he2	hui2 he2	名
7183	7-9	回馈	huíkuì	hui2 kui4	hui2 kui4	动
7184	7-9	回落	huíluò	hui2 luo4	hui2 luo4	动
7185	7-9	回升	huíshēng	hui2 sheng1	hui2 sheng1	动
7186	7-9	回首	huíshǒu	hui2 shou3	hui2 shou3	动
7187	7-9	回味	huíwèi	hui2 wei4	hui2 wei4	名、动
7188	7-9	回想	huíxiǎng	hui2 xiang3	hui2 xiang3	动
7189	7-9	回忆录	huíyìlù	hui2 yi4 lu4	hui2 yi4 lu4	名
7190	7-9	回应	huíyìng	hui2 ying4	hui2 ying4	动
7191	7-9	毁	huǐ	hui3	hui3	动
7192	7-9	悔恨	huǐhèn	hui3 hen4	hui3 hen4	动
7193	7-9	毁坏	huǐhuài	hui3 huai4	hui3 huai4	动
7194	7-9	毁灭	huǐmiè	hui3 mie4	hui3 mie4	动
7195	7-9	会场	huìchǎng	hui4 chang3	hui4 chang3	名
7196	7-9	汇合	huìhé	hui4 he2	hui4 he2	动
7197	7-9	汇集	huìjí	hui4 ji2	hui4 ji2	动
7198	7-9	汇聚	huìjù	hui4 ju4	hui4 ju4	动
7199	7-9	贿赂	huìlù	hui4 lu4	hui4 lu4	动、名
7200	7-9	会面	huìmiàn	hui4 mian4	hui4 mian4	动
7201	7-9	绘声绘色	huìshēng-huìsè	hui4 sheng1 hui4 se4	hui4 sheng1 hui4 se4	
7202	7-9	会谈	huìtán	hui4 tan2	hui4 tan2	动
7203	7-9	会晤	huìwù	hui4 wu4	hui4 wu4	动
7204	7-9	会意	huìyì	hui4 yi4	hui4 yi4	动
7205	7-9	会诊	huìzhěn	hui4 zhen3	hui4 zhen3	动
7206	7-9	绘制	huìzhì	hui4 zhi4	hui4 zhi4	动
7207	7-9	昏	hūn	hun1	hun1	动
7208	7-9	荤	hūn	hun1	hun1	名
7209	7-9	昏迷	hūnmí	hun1 mi2	hun1 mi2	动
7210	7-9	婚纱	hūnshā	hun1 sha1	hun1 sha1	名
7211	7-9	浑身	húnshēn	hun2 shen1	hun2 shen1	名
7212	7-9	混淆	hùnxiáo	hun4 xiao2	hun4 xiao2	动
7213	7-9	混浊	hùnzhuó	hun4 zhuo2	hun4 zhuo2	形
7214	7-9	豁	huō	huo1	huo1	动
7215	7-9	豁出去	huōchuqu	huo1 chu5 qu5	huo1 chu5 qu5	动
7216	7-9	活该	huógāi	huo2 gai1	huo2 gai1	动
7217	7-9	活期	huóqī	huo2 qi1	huo2 qi1	形
7218	7-9	火爆	huǒbào	huo3 bao4	huo3 bao4	形
7219	7-9	火候	huǒhou	huo3 hou5	huo3 hou5	名
7220	7-9	火花	huǒhuā	huo3 hua1	huo3 hua1	名
7221	7-9	火箭	huǒjiàn	huo3 jian4	huo3 jian4	名
7222	7-9	火炬	huǒjù	huo3 ju4	huo3 ju4	名
7223	7-9	火辣辣	huǒlàlà	huo3 la4 la4	huo3 la4 la4	形
7224	7-9	火热	huǒrè	huor3 e4	huo3 r5 e4	形
7225	7-9	火山	huǒshān	huo3 shan1	huo3 shan1	名
7226	7-9	伙食	huǒshí	huo3 shi2	huo3 shi2	名
7227	7-9	火速	huǒsù	huo3 su4	huo3 su4	副
7228	7-9	火腿	huǒtuǐ	huo3 tui3	huo3 tui3	名
7229	7-9	火焰	huǒyàn	huo3 yan4	huo3 yan4	名
7230	7-9	豁达	huòdá	huo4 da2	huo4 da2	形
7231	7-9	或多或少	huòduō-huòshǎo	huo4 duo1 huo4 shao3	huo4 duo1 huo4 shao3	
7232	7-9	祸害	huòhai	huo4 hai5	huo4 hai5	名、动
7233	7-9	获悉	huòxī	huo4 xi1	huo4 xi1	动
7234	7-9	货运	huòyùn	huo4 yun4	huo4 yun4	名
7235	7-9	积	jī	ji1	ji1	动
7236	7-9	基本功	jīběngōng	ji1 beng3 o1 ng5	ji1 beng3 o1 ng5	名
7237	7-9	机舱	jīcāng	ji1 cang1	ji1 cang1	名
7238	7-9	基层	jīcéng	ji1 ceng2	ji1 ceng2	名
7239	7-9	激荡	jīdàng	ji1 dang4	ji1 dang4	动
7240	7-9	积淀	jīdiàn	ji1 dian4	ji1 dian4	动、名
7241	7-9	机动	jīdòng	ji1 dong4	ji1 dong4	形
7242	7-9	肌肤	jīfū	ji1 fu1	ji1 fu1	名
7243	7-9	机关	jīguān	ji1 guan1	ji1 guan1	名、形
7244	7-9	激光	jīguāng	ji1 guang1	ji1 guang1	名
7245	7-9	激化	jīhuà	ji1 hua4	ji1 hua4	动
7246	7-9	激活	jīhuó	ji1 huo2	ji1 huo2	动
7247	7-9	基建	jījiàn	ji1 jian4	ji1 jian4	名
7248	7-9	基金会	jījīnhuì	ji1 jin1 hui4	ji1 jin1 hui4	名
7249	7-9	机灵	jīling	ji1 ling5	ji1 ling5	形
7250	7-9	机密	jīmì	ji1 mi4	ji1 mi4	形、名
7251	7-9	激起	jīqǐ	ji1 qi3	ji1 qi3	动
7252	7-9	激素	jīsù	ji1 su4	ji1 su4	名
7253	7-9	讥笑	jīxiào	ji1 xiao4	ji1 xiao4	动
7254	7-9	畸形	jīxíng	ji1 xing2	ji1 xing2	形
7255	7-9	积蓄	jīxù	ji1 xu4	ji1 xu4	动、名
7256	7-9	基于	jīyú	ji1 yu2	ji1 yu2	介
7257	7-9	积攒	jīzǎn	ji1 zan3	ji1 zan3	动
7258	7-9	激增	jīzēng	ji1 zeng1	ji1 zeng1	动
7259	7-9	机智	jīzhì	ji1 zhi4	ji1 zhi4	形
7260	7-9	基准	jīzhǔn	ji1 zhun3	ji1 zhun3	名
7261	7-9	即	jí	ji2	ji2	副
7262	7-9	级别	jíbié	ji2 bie2	ji2 bie2	名
7263	7-9	急促	jícù	ji2 cu4	ji2 cu4	形
7264	7-9	极度	jídù	ji2 du4	ji2 du4	副
7265	7-9	嫉妒	jídù	ji2 du4	ji2 du4	动
7266	7-9	急功近利	jígōng-jìnlì	ji2 gong1 jin4 li4	ji2 gong1 jin4 li4	
7267	7-9	籍贯	jíguàn	ji2 guan4	ji2 guan4	名
7268	7-9	集会	jíhuì	ji2 hui4	ji2 hui4	动、名
7269	7-9	急剧	jíjù	ji2 ju4	ji2 ju4	形
7270	7-9	即可	jíkě	ji2 ke3	ji2 ke3	动
7271	7-9	吉利	jílì	ji2 li4	ji2 li4	形
7272	7-9	极力	jílì	ji2 li4	ji2 li4	副
7273	7-9	急迫	jípò	ji2 po4	ji2 po4	形
7274	7-9	汲取	jíqǔ	ji2 qu3	ji2 qu3	动
7275	7-9	即日	jírì	ji2 ri4	ji2 ri4	名
7276	7-9	即时	jíshí	ji2 shi2	ji2 shi2	副
7277	7-9	集市	jíshì	ji2 shi4	ji2 shi4	名
7278	7-9	棘手	jíshǒu	ji2 shou3	ji2 shou3	形
7279	7-9	集思广益	jísī-guǎngyì	ji2 si1 guang3 yi4	ji2 si1 guang3 yi4	
7280	7-9	吉他	jítā	ji2 ta1	ji2 ta1	名
7281	7-9	极限	jíxiàn	ji2 xian4	ji2 xian4	名
7282	7-9	吉祥物	jíxiángwù	ji2 xiang2 wu4	ji2 xiang2 wu4	名
7283	7-9	急性	jíxìng	ji2 xing4	ji2 xing4	形
7284	7-9	急于	jíyú	ji2 yu2	ji2 yu2	动
7285	7-9	急于求成	jíyú-qiúchéng	ji2 yu2 qiu2 cheng2	ji2 yu2 qiu2 cheng2	
7286	7-9	急躁	jízào	ji2 zao4	ji2 zao4	形
7287	7-9	及早	jízǎo	ji2 zao3	ji2 zao3	副
7288	7-9	急中生智	jízhōng-shēngzhì	ji2 zhong1 sheng1 zhi4	ji2 zhong1 sheng1 zhi4	
7289	7-9	集装箱	jízhuāngxiāng	ji2 zhuang1 xiang1	ji2 zhuang1 xiang1	名
7290	7-9	集资	jízī	ji2 zi1	ji2 zi1	动
7291	7-9	脊梁	jǐliáng	ji3 liang2	ji3 liang2	名
7292	7-9	挤压	jǐyā	ji3 ya1	ji3 ya1	动
7293	7-9	计	jì	ji4	ji4	动、名
7294	7-9	忌	jì	ji4	ji4	动
7295	7-9	剂	jì	ji4	ji4	名、量
7296	7-9	继	jì	ji4	ji4	连
7297	7-9	祭	jì	ji4	ji4	动
7298	7-9	暨	jì	ji4	ji4	连
7299	7-9	继而	jì’ér	ji4 er2	ji4 er2	连
7300	7-9	计策	jìcè	ji4 ce4	ji4 ce4	名
7301	7-9	祭奠	jìdiàn	ji4 dian4	ji4 dian4	动
7302	7-9	忌妒	jìdu	ji4 du5	ji4 du5	动
7303	7-9	继父	jìfù	ji4 fu4	ji4 fu4	名
7304	7-9	记号	jìhao	ji4 hao5	ji4 hao5	名
7305	7-9	忌讳	jìhuì	ji4 hui4	ji4 hui4	动、名
7306	7-9	计较	jìjiào	ji4 jiao4	ji4 jiao4	动
7307	7-9	寂静	jìjìng	ji4 jing4	ji4 jing4	形
7308	7-9	忌口	jìkǒu	ji4 kou3	ji4 kou3	动
7309	7-9	剂量	jìliàng	ji4 liang4	ji4 liang4	名
7310	7-9	继母	jìmǔ	ji4 mu3	ji4 mu3	名
7311	7-9	纪念碑	jìniànbēi	ji4 nian4 bei1	ji4 nian4 bei1	名
7312	7-9	纪实	jìshí	ji4 shi2	ji4 shi2	动、名
7313	7-9	祭祀	jìsì	ji4 si4	ji4 si4	动
7314	7-9	寄托	jìtuō	ji4 tuo1	ji4 tuo1	动
7315	7-9	迹象	jìxiàng	ji4 xiang4	ji4 xiang4	名
7316	7-9	绩效	jìxiào	ji4 xiao4	ji4 xiao4	名
7317	7-9	记性	jìxing	ji4 xing5	ji4 xing5	名
7318	7-9	纪要	jìyào	ji4 yao4	ji4 yao4	名
7319	7-9	记忆犹新	jìyì-yóuxīn	ji4 yi4 you2 xin1	ji4 yi4 you2 xin1	
7320	7-9	家伙	jiāhuo	jia1 huo5	jia1 huo5	名
7321	7-9	家教	jiājiào	jia1 jiao4	jia1 jiao4	名
7322	7-9	佳节	jiājié	jia1 jie2	jia1 jie2	名
7323	7-9	加紧	jiājǐn	jia1 jin3	jia1 jin3	动
7324	7-9	家境	jiājìng	jia1 jing4	jia1 jing4	名
7325	7-9	加盟	jiāméng	jia1 meng2	jia1 meng2	动
7326	7-9	嘉年华	jiāniánhuá	jia1 nian2 hua2	jia1 nian2 hua2	名
7327	7-9	家禽	jiāqín	jia1 qin2	jia1 qin2	名
7328	7-9	家世	jiāshì	jia1 shi4	jia1 shi4	名
7329	7-9	佳肴	jiāyáo	jia1 yao2	jia1 yao2	名
7330	7-9	家用	jiāyòng	jia1 yong4	jia1 yong4	名、形
7331	7-9	家喻户晓	jiāyù-hùxiǎo	jia1 yu4 hu4 xiao3	jia1 yu4 hu4 xiao3	
7332	7-9	夹杂	jiāzá	jia1 za2	jia1 za2	动
7333	7-9	家政	jiāzhèng	jia1 zheng4	jia1 zheng4	名
7334	7-9	加之	jiāzhī	jia1 zhi1	jia1 zhi1	连
7335	7-9	夹子	jiāzi	jia1 zi5	jia1 zi5	名
7336	7-9	家族	jiāzú	jia1 zu2	jia1 zu2	名
7337	7-9	假定	jiǎdìng	jia3 ding4	jia3 ding4	动
7338	7-9	假冒	jiǎmào	jia3 mao4	jia3 mao4	动
7339	7-9	假使	jiǎshǐ	jia3 shi3	jia3 shi3	连
7340	7-9	假装	jiǎzhuāng	jia3 zhuang1	jia3 zhuang1	动
7341	7-9	驾	jià	jia4	jia4	动、量
7342	7-9	架势	jiàshi	jia4 shi5	jia4 shi5	名
7343	7-9	价位	jiàwèi	jia4 wei4	jia4 wei4	名
7344	7-9	驾驭	jiàyù	jia4 yu4	jia4 yu4	动
7345	7-9	价值观	jiàzhíguān	jia4 zhi2 guan1	jia4 zhi2 guan1	名
7346	7-9	嫁妆	jiàzhuang	jia4 zhuang5	jia4 zhuang5	名
7347	7-9	架子	jiàzi	jia4 zi5	jia4 zi5	名
7348	7-9	兼	jiān	jian1	jian1	动
7349	7-9	煎	jiān	jian1	jian1	动
7350	7-9	煎熬	jiān’áo	jian1 ao2	jian1 ao2	动
7351	7-9	监察	jiānchá	jian1 cha2	jian1 cha2	动
7352	7-9	尖端	jiānduān	jian1 duan1	jian1 duan1	名、形
7353	7-9	肩负	jiānfù	jian1 fu4	jian1 fu4	动
7354	7-9	兼顾	jiāngù	jian1 gu4	jian1 gu4	动
7355	7-9	监管	jiānguǎn	jian1 guan3	jian1 guan3	动
7356	7-9	坚果	jiānguǒ	jian1 guo3	jian1 guo3	名
7357	7-9	监护	jiānhù	jian1 hu4	jian1 hu4	动
7358	7-9	艰巨	jiānjù	jian1 ju4	jian1 ju4	形
7359	7-9	监控	jiānkòng	jian1 kong4	jian1 kong4	动
7360	7-9	歼灭	jiānmiè	jian1 mie4	jian1 mie4	动
7361	7-9	坚韧	jiānrèn	jianr1 en4	jian1 r5 en4	形
7362	7-9	兼任	jiānrèn	jianr1 en4	jian1 r5 en4	动
7363	7-9	兼容	jiānróng	jianr1 o2 ng5	jian1 r5 o2 ng5	动
7364	7-9	尖锐	jiānruì	jian1 rui4	jian1 rui4	形
7365	7-9	坚实	jiānshí	jian1 shi2	jian1 shi2	形
7366	7-9	监视	jiānshì	jian1 shi4	jian1 shi4	动
7367	7-9	坚守	jiānshǒu	jian1 shou3	jian1 shou3	动
7368	7-9	艰险	jiānxiǎn	jian1 xian3	jian1 xian3	形
7369	7-9	坚信	jiānxìn	jian1 xin4	jian1 xin4	动
7370	7-9	监狱	jiānyù	jian1 yu4	jian1 yu4	名
7371	7-9	奸诈	jiānzhà	jian1 zha4	jian1 zha4	形
7372	7-9	拣	jiǎn	jian3	jian3	动
7373	7-9	剪彩	jiǎncǎi	jian3 cai3	jian3 cai3	动
7374	7-9	检察	jiǎnchá	jian3 cha2	jian3 cha2	动
7375	7-9	简称	jiǎnchēng	jian3 cheng1	jian3 cheng1	名、动
7376	7-9	简短	jiǎnduǎn	jian3 duan3	jian3 duan3	形
7377	7-9	减负	jiǎnfù	jian3 fu4	jian3 fu4	动
7378	7-9	剪辑	jiǎnjí	jian3 ji2	jian3 ji2	动
7379	7-9	简洁	jiǎnjié	jian3 jie2	jian3 jie2	形
7380	7-9	简练	jiǎnliàn	jian3 lian4	jian3 lian4	形
7381	7-9	简陋	jiǎnlòu	jian3 lou4	jian3 lou4	形
7382	7-9	减免	jiǎnmiǎn	jian3 mian3	jian3 mian3	动
7383	7-9	检讨	jiǎntǎo	jian3 tao3	jian3 tao3	动、名
7384	7-9	简体字	jiǎntǐzì	jian3 ti3 zi4	jian3 ti3 zi4	名
7385	7-9	减退	jiǎntuì	jian3 tui4	jian3 tui4	动
7386	7-9	简要	jiǎnyào	jian3 yao4	jian3 yao4	形
7387	7-9	简易	jiǎnyì	jian3 yi4	jian3 yi4	形
7388	7-9	贱	jiàn	jian4	jian4	形
7389	7-9	溅	jiàn	jian4	jian4	动
7390	7-9	鉴别	jiànbié	jian4 bie2	jian4 bie2	动
7391	7-9	间谍	jiàndié	jian4 die2	jian4 die2	名
7392	7-9	间断	jiànduàn	jian4 duan4	jian4 duan4	动
7393	7-9	见多识广	jiànduō-shíguǎng	jian4 duo1 shi2 guang3	jian4 duo1 shi2 guang3	
7394	7-9	见解	jiànjiě	jian4 jie3	jian4 jie3	名
7395	7-9	见利忘义	jiànlì-wàngyì	jian4 li4 wang4 yi4	jian4 li4 wang4 yi4	
7396	7-9	健美	jiànměi	jian4 mei3	jian4 mei3	形、名
7397	7-9	见仁见智	jiànrén-jiànzhì	jianr4 en2 jian4 zhi4	jian4 r5 en2 jian4 zhi4	
7398	7-9	鉴赏	jiànshǎng	jian4 shang3	jian4 shang3	动
7399	7-9	见识	jiànshi	jian4 shi5	jian4 shi5	动、名
7400	7-9	建树	jiànshù	jian4 shu4	jian4 shu4	动、名
7401	7-9	践踏	jiàntà	jian4 ta4	jian4 ta4	动
7402	7-9	见外	jiànwài	jian4 wai4	jian4 wai4	形
7403	7-9	见闻	jiànwén	jian4 wen2	jian4 wen2	名
7404	7-9	间隙	jiànxì	jian4 xi4	jian4 xi4	名
7405	7-9	见效	jiànxiào	jian4 xiao4	jian4 xiao4	动
7406	7-9	间歇	jiànxiē	jian4 xie1	jian4 xie1	动
7407	7-9	见义勇为	jiànyì-yǒngwéi	jian4 yi4 yong3 wei2	jian4 yi4 yong3 wei2	
7408	7-9	鉴于	jiànyú	jian4 yu2	jian4 yu2	介、连
7409	7-9	见证	jiànzhèng	jian4 zheng4	jian4 zheng4	动、名
7410	7-9	健壮	jiànzhuàng	jian4 zhuang4	jian4 zhuang4	形
7411	7-9	姜	jiāng	jiang1	jiang1	名
7412	7-9	僵	jiāng	jiang1	jiang1	形
7413	7-9	僵化	jiānghuà	jiang1 hua4	jiang1 hua4	动
7414	7-9	将就	jiāngjiu	jiang1 jiu5	jiang1 jiu5	动
7415	7-9	僵局	jiāngjú	jiang1 ju2	jiang1 ju2	名
7416	7-9	江山	jiāngshān	jiang1 shan1	jiang1 shan1	名
7417	7-9	僵硬	jiāngyìng	jiang1 ying4	jiang1 ying4	形
7418	7-9	桨	jiǎng	jiang3	jiang3	名
7419	7-9	奖杯	jiǎngbēi	jiang3 bei1	jiang3 bei1	名
7420	7-9	讲理	jiǎnglǐ	jiang3 li3	jiang3 li3	动、形
7421	7-9	奖赏	jiǎngshǎng	jiang3 shang3	jiang3 shang3	动
7422	7-9	奖项	jiǎngxiàng	jiang3 xiang4	jiang3 xiang4	名
7423	7-9	降临	jiànglín	jiang4 lin2	jiang4 lin2	动
7424	7-9	焦	jiāo	jiao1	jiao1	形
7425	7-9	交叉	jiāochā	jiao1 cha1	jiao1 cha1	动
7426	7-9	交代	jiāodài	jiao1 dai4	jiao1 dai4	动
7427	7-9	交锋	jiāofēng	jiao1 feng1	jiao1 feng1	动
7428	7-9	交付	jiāofù	jiao1 fu4	jiao1 fu4	动
7429	7-9	娇惯	jiāoguàn	jiao1 guan4	jiao1 guan4	动
7430	7-9	交互	jiāohù	jiao1 hu4	jiao1 hu4	副、动
7431	7-9	交集	jiāojí	jiao1 ji2	jiao1 ji2	动
7432	7-9	焦急	jiāojí	jiao1 ji2	jiao1 ji2	形
7433	7-9	交界	jiāojiè	jiao1 jie4	jiao1 jie4	动
7434	7-9	交接	jiāojiē	jiao1 jie1	jiao1 jie1	动
7435	7-9	交纳	jiāonà	jiao1 na4	jiao1 na4	动
7436	7-9	胶囊	jiāonáng	jiao1 nang2	jiao1 nang2	名
7437	7-9	娇气	jiāoqì	jiao1 qi4	jiao1 qi4	形
7438	7-9	交情	jiāoqing	jiao1 qing5	jiao1 qing5	名
7439	7-9	交涉	jiāoshè	jiao1 she4	jiao1 she4	动
7440	7-9	礁石	jiāoshí	jiao1 shi2	jiao1 shi2	名
7441	7-9	交替	jiāotì	jiao1 ti4	jiao1 ti4	动
7442	7-9	交头接耳	jiāotóu-jiē’ěr	jiao1 tou2 jie1 er3	jiao1 tou2 jie1 er3	
7443	7-9	交响乐	jiāoxiǎngyuè	jiao1 xiang3 yue4	jiao1 xiang3 yue4	名
7444	7-9	郊游	jiāoyóu	jiao1 you2	jiao1 you2	动
7445	7-9	焦躁	jiāozào	jiao1 zao4	jiao1 zao4	形
7446	7-9	交织	jiāozhī	jiao1 zhi1	jiao1 zhi1	动
7447	7-9	嚼	jiáo	jiao2	jiao2	动
7448	7-9	绞	jiǎo	jiao3	jiao3	动
7449	7-9	搅	jiǎo	jiao3	jiao3	动
7450	7-9	缴	jiǎo	jiao3	jiao3	动
7451	7-9	搅拌	jiǎobàn	jiao3 ban4	jiao3 ban4	动
7452	7-9	狡猾	jiǎohuá	jiao3 hua2	jiao3 hua2	形
7453	7-9	缴纳	jiǎonà	jiao3 na4	jiao3 na4	动
7454	7-9	脚踏实地	jiǎotāshídì	jiao3 ta1 shi2 di4	jiao3 ta1 shi2 di4	
7455	7-9	侥幸	jiǎoxìng	jiao3 xing4	jiao3 xing4	形
7456	7-9	矫正	jiǎozhèng	jiao3 zheng4	jiao3 zheng4	动
7457	7-9	叫板	jiàobǎn	jiao4 ban3	jiao4 ban3	动
7458	7-9	轿车	jiàochē	jiao4 che1	jiao4 che1	名
7459	7-9	叫好	jiàohǎo	jiao4 hao3	jiao4 hao3	动
7460	7-9	较劲	jiàojìn	jiao4 jin4	jiao4 jin4	动
7461	7-9	教科书	jiàokēshū	jiao4 ke1 shu1	jiao4 ke1 shu1	名
7462	7-9	较量	jiàoliàng	jiao4 liang4	jiao4 liang4	动
7463	7-9	教条	jiàotiáo	jiao4 tiao2	jiao4 tiao2	名、形
7464	7-9	教养	jiàoyǎng	jiao4 yang3	jiao4 yang3	动、名
7465	7-9	皆	jiē	jie1	jie1	副
7466	7-9	揭	jiē	jie1	jie1	动
7467	7-9	接二连三	jiē’èr-liánsān	jie1 er4 lian2 san1	jie1 er4 lian2 san1	
7468	7-9	接班	jiēbān	jie1 ban1	jie1 ban1	动
7469	7-9	接班人	jiēbānrén	jie1 banr1 en2	jie1 ban1 r5 en2	名
7470	7-9	阶层	jiēcéng	jie1 ceng2	jie1 ceng2	名
7471	7-9	皆大欢喜	jiēdàhuānxǐ	jie1 da4 huan1 xi3	jie1 da4 huan1 xi3	
7472	7-9	揭发	jiēfā	jie1 fa1	jie1 fa1	动
7473	7-9	街坊	jiēfang	jie1 fang5	jie1 fang5	名
7474	7-9	接轨	jiēguǐ	jie1 gui3	jie1 gui3	动
7475	7-9	阶级	jiējí	jie1 ji2	jie1 ji2	名
7476	7-9	接济	jiējì	jie1 ji4	jie1 ji4	动
7477	7-9	接见	jiējiàn	jie1 jian4	jie1 jian4	动
7478	7-9	接力	jiēlì	jie1 li4	jie1 li4	动
7479	7-9	揭露	jiēlù	jie1 lu4	jie1 lu4	动
7480	7-9	接纳	jiēnà	jie1 na4	jie1 na4	动
7481	7-9	揭示	jiēshì	jie1 shi4	jie1 shi4	动
7482	7-9	接手	jiēshǒu	jie1 shou3	jie1 shou3	动
7483	7-9	接替	jiētì	jie1 ti4	jie1 ti4	动
7484	7-9	阶梯	jiētī	jie1 ti1	jie1 ti1	名
7485	7-9	揭晓	jiēxiǎo	jie1 xiao3	jie1 xiao3	动
7486	7-9	劫	jié	jie2	jie2	动
7487	7-9	截	jié	jie2	jie2	动、量
7488	7-9	洁白	jiébái	jie2 bai2	jie2 bai2	形
7489	7-9	劫持	jiéchí	jie2 chi2	jie2 chi2	动
7490	7-9	节俭	jiéjiǎn	jie2 jian3	jie2 jian3	形
7491	7-9	洁净	jiéjìng	jie2 jing4	jie2 jing4	形
7492	7-9	捷径	jiéjìng	jie2 jing4	jie2 jing4	名
7493	7-9	结晶	jiéjīng	jie2 jing1	jie2 jing1	动、名
7494	7-9	竭尽全力	jiéjìn-quánlì	jie2 jin4 quan2 li4	jie2 jin4 quan2 li4	
7495	7-9	结局	jiéjú	jie2 ju2	jie2 ju2	名
7496	7-9	竭力	jiélì	jie2 li4	jie2 li4	副
7497	7-9	节气	jiéqì	jie2 qi4	jie2 qi4	名
7498	7-9	截然不同	jiérán-bùtóng	jier2 an2 bu4 tong2	jie2 r5 an2 bu4 tong2	
7499	7-9	结识	jiéshí	jie2 shi2	jie2 shi2	动
7500	7-9	结算	jiésuàn	jie2 suan4	jie2 suan4	动
7501	7-9	节衣缩食	jiéyī-suōshí	jie2 yi1 suo1 shi2	jie2 yi1 suo1 shi2	
7502	7-9	节制	jiézhì	jie2 zhi4	jie2 zhi4	动
7503	7-9	解除	jiěchú	jie3 chu2	jie3 chu2	动
7504	7-9	解雇	jiěgù	jie3 gu4	jie3 gu4	动
7505	7-9	解救	jiějiù	jie3 jiu4	jie3 jiu4	动
7506	7-9	解渴	jiěkě	jie3 ke3	jie3 ke3	动
7507	7-9	解剖	jiěpōu	jie3 pou1	jie3 pou1	动
7508	7-9	解散	jiěsàn	jie3 san4	jie3 san4	动
7509	7-9	解体	jiětǐ	jie3 ti3	jie3 ti3	动
7510	7-9	解脱	jiětuō	jie3 tuo1	jie3 tuo1	动
7511	7-9	解围	jiěwéi	jie3 wei2	jie3 wei2	动
7512	7-9	解析	jiěxī	jie3 xi1	jie3 xi1	动
7513	7-9	解约	jiěyuē	jie3 yue1	jie3 yue1	动
7514	7-9	戒	jiè	jie4	jie4	动
7515	7-9	界	jiè	jie4	jie4	名、后缀
7516	7-9	戒备	jièbèi	jie4 bei4	jie4 bei4	动
7517	7-9	界定	jièdìng	jie4 ding4	jie4 ding4	动
7518	7-9	借口	jièkǒu	jie4 kou3	jie4 kou3	名
7519	7-9	介入	jièrù	jie4 ru4	jie4 ru4	动
7520	7-9	届时	jièshí	jie4 shi2	jie4 shi2	副
7521	7-9	借条	jiètiáo	jie4 tiao2	jie4 tiao2	名
7522	7-9	界限	jièxiàn	jie4 xian4	jie4 xian4	名
7523	7-9	界线	jièxiàn	jie4 xian4	jie4 xian4	名
7524	7-9	介意	jièyì	jie4 yi4	jie4 yi4	动
7525	7-9	借用	jièyòng	jie4 yong4	jie4 yong4	动
7526	7-9	介于	jièyú	jie4 yu2	jie4 yu2	动
7527	7-9	筋	jīn	jin1	jin1	名
7528	7-9	禁不住	jīnbuzhù	jin1 bu5 zhu4	jin1 bu4 zhu4	动
7529	7-9	津津有味	jīnjīn-yǒuwèi	jin1 jin1 you3 wei4	jin1 jin1 you3 wei4	
7530	7-9	尽	jǐn	jin3	jin3	动、副
7531	7-9	紧凑	jǐncòu	jin3 cou4	jin3 cou4	形
7532	7-9	紧迫	jǐnpò	jin3 po4	jin3 po4	形
7533	7-9	锦旗	jǐnqí	jin3 qi2	jin3 qi2	名
7534	7-9	紧缺	jǐnquē	jin3 que1	jin3 que1	形
7535	7-9	锦上添花	jǐnshàng-tiānhuā	jin3 shang4 tian1 hua1	jin3 shang4 tian1 hua1	
7536	7-9	紧缩	jǐnsuō	jin3 suo1	jin3 suo1	动
7537	7-9	尽早	jǐnzǎo	jin3 zao3	jin3 zao3	副
7538	7-9	劲	jìn	jin4	jin4	名
7539	7-9	进程	jìnchéng	jin4 cheng2	jin4 cheng2	名
7540	7-9	进攻	jìngōng	jing4 o1 ng5	jing4 o1 ng5	动
7541	7-9	晋级	jìnjí	jin4 ji2	jin4 ji2	动
7542	7-9	禁忌	jìnjì	jin4 ji4	jin4 ji4	名、动
7543	7-9	进军	jìnjūn	jin4 jun1	jin4 jun1	动
7544	7-9	浸泡	jìnpào	jin4 pao4	jin4 pao4	动
7545	7-9	尽情	jìnqíng	jin4 qing2	jin4 qing2	副
7546	7-9	进取	jìnqǔ	jin4 qu3	jin4 qu3	动
7547	7-9	禁区	jìnqū	jin4 qu1	jin4 qu1	名
7548	7-9	晋升	jìnshēng	jin4 sheng1	jin4 sheng1	动
7549	7-9	尽头	jìntóu	jin4 tou2	jin4 tou2	名
7550	7-9	劲头	jìntóu	jin4 tou2	jin4 tou2	名
7551	7-9	进修	jìnxiū	jin4 xiu1	jin4 xiu1	动
7552	7-9	茎	jīng	jing1	jing1	名
7553	7-9	经	jīng	jing1	jing1	动
7554	7-9	精	jīng	jing1	jing1	形
7555	7-9	鲸	jīng	jing1	jing1	名
7556	7-9	精彩纷呈	jīngcǎi-fēnchéng	jing1 cai3 fen1 cheng2	jing1 cai3 fen1 cheng2	
